"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"GO:0032955",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0032956",0.157185438024489,0.390711349519001,0.722222222222222,0.5,0.222222222222222,0.263316037287982,"Group_A"
"GO:0032958",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032963",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0032965",0.662998777960789,2.79314358440092,0.0555555555555556,0.142857142857143,0.0873015873015873,0.730468369861309,"Group_B"
"GO:0032966",1,1.30219494601062,0.0555555555555556,0.0714285714285714,0.0158730158730159,1,"Group_B"
"GO:0032967",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"GO:0032968",0.0765572610661663,0.127040440750113,0.166666666666667,0.0238095238095238,0.142857142857143,0.153575130306397,"Group_A"
"GO:0032970",0.0524727566137468,0.291590478635717,0.777777777777778,0.5,0.277777777777778,0.123462312366584,"Group_A"
"GO:0032981",0.0765572610661663,0.127040440750113,0.166666666666667,0.0238095238095238,0.142857142857143,0.153575130306397,"Group_A"
"GO:0032982",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000862829080840272,"Group_A"
"GO:0032984",0.390982721083247,0.561183947530734,0.5,0.357142857142857,0.142857142857143,0.454408640245926,"Group_A"
"GO:0032986",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032988",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0032989",0.00101784329080955,0.0611189283958964,0.944444444444444,0.5,0.444444444444444,0.00680904001554815,"Group_A"
"GO:0032990",0.000145459432026053,0.0840237339046243,0.833333333333333,0.285714285714286,0.547619047619048,0.00134010723877995,"Group_A"
"GO:0032991",0.091057115185818,0,1,0.833333333333333,0.166666666666667,0.159323821283537,"Group_A"
"GO:0032993",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.0027867987651333,"Group_A"
"GO:0032994",0.091057115185818,Inf,0,0.166666666666667,0.166666666666667,0.159323821283537,"Group_B"
"GO:0032996",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"GO:0033002",0.153742040665662,0.25684025734684,0.166666666666667,0.0476190476190476,0.119047619047619,0.258441074325585,"Group_A"
"GO:0033003",0.000127608590635085,0.032910795842838,0.444444444444444,0.0238095238095238,0.420634920634921,0.00119196459178416,"Group_A"
"GO:0033004",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0033005",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033006",0.00210123630099637,0.0518603185395833,0.333333333333333,0.0238095238095238,0.30952380952381,0.0101825911146284,"Group_A"
"GO:0033007",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0033008",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033010",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033013",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.0027867987651333,"Group_A"
"GO:0033014",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033015",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033017",0.00262583007818688,Inf,0,0.357142857142857,0.357142857142857,0.0123781834230483,"Group_B"
"GO:0033028",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033032",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033036",0.147844910291896,0.192263471066577,0.944444444444444,0.761904761904762,0.182539682539683,0.252131346873074,"Group_A"
"GO:0033041",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"GO:0033043",0.0838513994544941,0.299700744446517,0.833333333333333,0.595238095238095,0.238095238095238,0.153575130306397,"Group_A"
"GO:0033044",0.00042675859172539,0.0815647484906924,0.5,0.0714285714285714,0.428571428571429,0.00316412505431646,"Group_A"
"GO:0033045",2.76652948162782e-05,0.0265758492932453,0.5,0.0238095238095238,0.476190476190476,0.000387068332731236,"Group_A"
"GO:0033046",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
