"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"ADAM_CR",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"ADAM_spacer1",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"ADH_N",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"ADH_zinc_N",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"ADH_zinc_N_2",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"ADK",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"ADP_ribosyl_GH",0.153742040665662,0.25684025734684,0.166666666666667,0.0476190476190476,0.119047619047619,0.274627210926205,"Group_A"
"AHSA1",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"AIG1",0.211630625365283,0.201377588357019,0.111111111111111,0.0238095238095238,0.0873015873015873,0.337338129496403,"Group_A"
"AIP3",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"AKAP7_NLS",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"AKAP_110",0.024478237376355,Inf,0,0.261904761904762,0.261904761904762,0.0646333751297258,"Group_B"
"ALMS_motif",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"ALO",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"AMP-binding",5.45567352321012e-06,0.0214960446622083,0.555555555555556,0.0238095238095238,0.531746031746032,0.000157911439199582,"Group_A"
"AMP-binding_C",0.00755874596964757,0.0669759916882548,0.277777777777778,0.0238095238095238,0.253968253968254,0.027221935369952,"Group_A"
"AMPK1_CBM",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"ANAPC4_WD40",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"ANAPC5",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"ANAPC8",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"ANATO",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"ANF_receptor",0.156485031842552,0.398013268766519,0.611111111111111,0.380952380952381,0.23015873015873,0.278889515131024,"Group_A"
"APG6",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"APH",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"APOBEC_N",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"ARGLU",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"ART",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"ASC",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"ASCH",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"ASH",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"ATG27",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"ATG_C",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"ATP-grasp_4",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
